,0
0,0.6985689895085904
1,0.6935173873215227
2,0.6934745532751111
3,0.6931258565715318
4,0.6931216660949139
5,0.693143924037448
6,0.6931761941007798
7,0.6932074765552606
8,0.6932287533522438
9,0.6932326381320836
10,0.6932131243446203
11,0.6931835798096935
12,0.693166429670463
13,0.6931612467303423
14,0.6931613247236522
15,0.6931632554176076
16,0.6931651437366944
17,0.6931669697745333
18,0.6931687175404079
19,0.6931703745472926
20,0.6931719313998844
21,0.6931733813975889
22,0.6931747201614931
23,0.6931759452903558
24,0.6931770560479309
25,0.6931780530821295
26,0.6931789381753325
27,0.6931797140243919
28,0.6931803840484078
29,0.6931809522221024
30,0.693181422932523
31,0.693181800856782
32,0.6931820908586238
33,0.6931822979017054
34,0.6931824269776137
35,0.6931824830467954
36,0.6931824709907289
37,0.693182395573825
38,0.6931822614136953
39,0.6931820729585728
40,0.6931818344708007
41,0.6931815500154422
42,0.6931812234531708
43,0.6931808584367068
44,0.693180458410174
45,0.6931800266108145
46,0.6931795660726021
47,0.6931790796313383
48,0.6931785699308961
49,0.6931780394303135
50,0.6931774904114996
51,0.6931769249873373
52,0.6931763451100303
53,0.6931757525795377
54,0.6931751490519968
55,0.6931745360480375
56,0.6931739149609173
57,0.6931732870644247
58,0.6931726535205038
59,0.6931720153865756
60,0.6931713736225305
61,0.693170729097383
62,0.6931700825955771
63,0.6931694348229464
64,0.6931687864123269
65,0.6931681379288309
66,0.6931674898747926
67,0.69316684269439
68,0.6931661967779619
69,0.6931655524660278
70,0.6931649100530294
71,0.6931642697908
72,0.6931636318917858
73,0.6931629965320245
74,0.6931623638539007
75,0.6931617339686872
76,0.6931611069588901
77,0.6931604828804044
78,0.6931598617644995
79,0.6931592436196375
80,0.6931586284331412
81,0.6931580161727229
82,0.6931574067878747
83,0.6931568002111435
84,0.693156196359284
85,0.6931555951343107
86,0.6931549964244469
87,0.6931544001049825
88,0.6931538060390453
89,0.693153214078292
90,0.6931526240635247
91,0.693152035825236
92,0.6931514491840898
93,0.6931508639513414
94,0.6931502799291984
95,0.6931496969111289
96,0.6931491146821194
97,0.6931485330188827
98,0.693147951690023
99,0.6931473704561552
