,0
0,0.6931684147610414
1,0.6931476555463975
2,0.6931471432499149
3,0.6931471298353534
4,0.6931471391945323
5,0.6931471559577151
6,0.6931471732116815
7,0.6931479083650639
8,0.6931471795436996
9,0.6931471744294945
10,0.6931471724901239
11,0.693147173467432
12,0.6931471769584767
13,0.6931471824833946
14,0.6931471895302073
15,0.6931471975857687
16,0.6931472061579135
17,0.6931472147916254
18,0.693147223080807
19,0.6931472306765155
20,0.6931472372921702
21,0.6931472427060212
22,0.6931472467611245
23,0.6931472493630355
24,0.6931472504754959
25,0.6931472501144148
26,0.6931472483405043
27,0.6931472452509602
28,0.6931472409705876
29,0.6931472356427681
30,0.6931472294206226
31,0.6931472224586807
32,0.6931472149053041
33,0.6931472068960264
34,0.6931471985479122
35,0.6931471899549555
36,0.6931471811844774
37,0.6931471722744275
38,0.6931471632314496
39,0.6931471540295349
40,0.6931471446090626
41,0.6931471348760077
42,0.6931471247010834
43,0.6931471139185572
44,0.6931471023244786
45,0.6931470896740107
46,0.6931470756775292
47,0.693147059995082
48,0.6931470422287273
49,0.693147021912132
50,0.6931469984966395
51,0.6931469713327664
52,0.6931469396457266
53,0.6931469025030771
54,0.6931468587718425
55,0.6931468070614346
56,0.6931467456471369
57,0.6931466723666678
58,0.6931465844789794
59,0.6931464784693558
60,0.6931463497771493
61,0.6931461924104876
62,0.6931459983934684
63,0.6931457569613808
64,0.69314545337104
65,0.6931450671138805
66,0.6931445691873472
67,0.6931439178575777
68,0.6931430519672722
69,0.6931418801914069
70,0.6931402635211373
71,0.6931379863357718
72,0.6931347082329654
73,0.6931298839153552
74,0.693122632538696
75,0.693111535728792
76,0.6930943585882577
77,0.6930677404040185
78,0.6930269818006712
79,0.6929660604756706
80,0.6928778234673422
81,0.6927541043156851
82,0.6925856007104076
83,0.6923615777374107
84,0.6920695527329151
85,0.6916950633447496
86,0.6909881022744513
87,0.689093062855247
88,0.6796454062735898
89,0.6550264074816474
90,0.6151082986789893
91,0.5647574142414026
92,0.5090987949202619
93,0.45470915396751616
94,0.4098737648579812
95,0.41220285305776644
96,0.4405143501793962
97,0.42119131571440865
98,0.37949910323935454
99,0.3592876198923644
