,0
0,0.6931513797160334
1,0.6931471707092798
2,0.6931471547315792
3,0.6931471604080935
4,0.6931471741374456
5,0.6931471806526822
6,0.6931471808089381
7,0.6931471809505682
8,0.6931471810710693
9,0.6931471811681176
10,0.6931471812417697
11,0.693147181293407
12,0.6931471813251
13,0.693147181339215
14,0.6931471813381782
15,0.693147181324331
16,0.6931471812998496
17,0.693147181266702
18,0.6931471812266317
19,0.6931471811811576
20,0.6931471811315845
21,0.6931471810790167
22,0.6931471810243778
23,0.6931471809684294
24,0.6931471809117913
25,0.69314718085496
26,0.693147180798325
27,0.6931471807421857
28,0.6931471806867662
29,0.6931471806322252
30,0.6931471805786704
31,0.6931471805261654
32,0.6931471804747394
33,0.6931471804243943
34,0.6931471803751088
35,0.693147180326846
36,0.6931471802795554
37,0.6931471802331771
38,0.6931471801876457
39,0.6931471801428909
40,0.6931471800988398
41,0.6931471800554191
42,0.6931471800125556
43,0.693147179970177
44,0.6931471799282132
45,0.6931471798865962
46,0.69314717984526
47,0.693147179804142
48,0.693147179763183
49,0.6931471797223252
50,0.693147179681515
51,0.6931471796407014
52,0.6931471795998361
53,0.6931471795588732
54,0.6931471795177696
55,0.6931471794764845
56,0.693147179434979
57,0.6931471793932164
58,0.6931471793511622
59,0.6931471793087828
60,0.6931471792660467
61,0.6931471792229239
62,0.6931471791793848
63,0.6931471791354018
64,0.6931471790909474
65,0.6931471790459957
66,0.6931471790005206
67,0.6931471789544976
68,0.6931471789079017
69,0.6931471788607085
70,0.693147178812894
71,0.6931471787644344
72,0.6931471787153056
73,0.6931471786654836
74,0.6931471786149443
75,0.6931471785636633
76,0.693147178511616
77,0.6931471784587775
78,0.6931471784051222
79,0.6931471783506243
80,0.6931471782952571
81,0.6931471782389932
82,0.6931471781818054
83,0.6931471781236642
84,0.6931471780645405
85,0.693147178004404
86,0.6931471779432227
87,0.6931471778809647
88,0.6931471778175962
89,0.6931471777530824
90,0.6931471776873872
91,0.6931471776204736
92,0.6931471775523028
93,0.6931471774828339
94,0.6931471774120265
95,0.6931471773398363
96,0.6931471772662182
97,0.6931471771911258
98,0.6931471771145099
99,0.6931471770363202
