,0
0,0.6977837036534374
1,0.6943679891262637
2,0.6932059726113085
3,0.6931471804371739
4,0.6931471804655897
5,0.6931471805277587
6,0.6931471808972731
7,0.6931471808621673
8,0.6931471779280934
9,0.6931471731609762
10,0.6931471675542119
11,0.6931471618911739
12,0.6931471567283795
13,0.6931471524229816
14,0.6931471491727987
15,0.6931471470559061
16,0.6931471460649683
17,0.6931471461350818
18,0.6931471471653845
19,0.693147149035266
20,0.6931471516161403
21,0.6931471547796996
22,0.693147158403451
23,0.6931471623741982
24,0.6931471665900044
25,0.6931471709610606
26,0.6931471754097845
27,0.6931471798703989
28,0.6931471842881782
29,0.6931471886185018
30,0.693147192825809
31,0.6931471968825338
32,0.6931472007680608
33,0.6931472044677375
34,0.6931472079719606
35,0.6931472112753474
36,0.6931472143759949
37,0.6931472172748258
38,0.6931472199750205
39,0.6931472224815246
40,0.693147224800631
41,0.6931472269396237
42,0.6931472289064823
43,0.6931472307096357
44,0.6931472323577601
45,0.6931472338596163
46,0.6931472352239176
47,0.6931472364592293
48,0.6931472375738877
49,0.6931472385759434
50,0.6931472394731152
51,0.6931472402727641
52,0.6931472409818733
53,0.6931472416070388
54,0.6931472421544683
55,0.6931472426299844
56,0.6931472430390322
57,0.6931472433866905
58,0.6931472436776854
59,0.6931472439164065
60,0.6931472441069215
61,0.6931472442529953
62,0.6931472443581055
63,0.6931472444254615
64,0.6931472444580206
65,0.6931472444585043
66,0.6931472444294157
67,0.6931472443730534
68,0.6931472442915279
69,0.6931472441867739
70,0.6931472440605647
71,0.6931472439145244
72,0.6931472437501387
73,0.6931472435687673
74,0.693147243371653
75,0.6931472431599304
76,0.6931472429346374
77,0.6931472426967196
78,0.6931472424470414
79,0.69314724218639
80,0.6931472419154844
81,0.6931472416349785
82,0.6931472413454698
83,0.6931472410475007
84,0.6931472407415662
85,0.6931472404281164
86,0.6931472401075613
87,0.6931472397802735
88,0.6931472394465922
89,0.6931472391068252
90,0.6931472387612524
91,0.6931472384101283
92,0.6931472380536842
93,0.6931472376921292
94,0.6931472373256541
95,0.6931472369544313
96,0.6931472365786169
97,0.6931472361983531
98,0.6931472358137682
99,0.6931472354249785
